,TSO_Hokkaido,TSO_Tohoku,TSO_Tokyo,TSO_Hokuriku,TSO_Chubu,TSO_Chugoku,TSO_Kansai,TSO_Shikoku,TSO_Kyushu,TSO_Okinawa
2019/3/29 22:00,-3.536,-9.13,-33.15,-3.297,-14.781,-6.191,-15.008,-2.64,-8.492,-0.7931
2019/3/29 23:00,-3.679,-9.14,-30.87,-3.256,-14.249,-6.003,-14.412,-2.56,-8.002,-0.7404
2019/3/30 0:00,-3.645,-8.88,-28.38,-3.155,-13.435,-5.91,-13.498,-2.49,-7.494,-0.6855
2019/3/30 1:00,-3.811,-9.13,-27.14,-3.257,-13.275,-5.859,-13.21,-2.57,-7.493,-0.6548
2019/3/30 2:00,-3.927,-9.36,-26.61,-3.472,-13.355,-6.288,-13.606,-2.77,-7.968,-0.6614
2019/3/30 3:00,-3.982,-9.56,-26.36,-3.588,-13.342,-6.636,-13.871,-2.95,-8.516,-0.6884
2019/3/30 4:00,-4.016,-9.68,-26.35,-3.598,-13.09,-6.563,-13.703,-2.97,-8.699,-0.6778
2019/3/30 5:00,-3.95,-9.75,-26.76,-3.443,-12.792,-6.289,-13.228,-2.83,-8.48,-0.6531
2019/3/30 6:00,-3.643,-9.52,-27.93,-3.272,-12.62,-6.032,-13.363,-2.64,-8.148,-0.6429
2019/3/30 7:00,-3.348,-9.3,-30.04,-3.135,-12.828,-6.192,-14.071,-2.57,-8.167,-0.6778
2019/3/30 8:00,-3.315,-9.65,-33.3,-3.188,-13.784,-6.483,-15.282,-2.87,-8.462,-0.7417
2019/3/30 9:00,-3.451,-9.91,-35.06,-3.242,-14.298,-6.445,-16.034,-3.04,-8.465,-0.787
2019/3/30 10:00,-3.427,-9.63,-35,-3.216,-14.226,-6.375,-16,-3.11,-8.467,-0.8243
2019/3/30 11:00,-3.366,-9.62,-34.58,-3.187,-13.886,-6.246,-15.698,-3.05,-8.426,-0.8472
2019/3/30 12:00,-3.177,-9.42,-33.3,-3.112,-13.31,-5.925,-15.228,-2.92,-8.262,-0.8369
2019/3/30 13:00,-3.152,-9.55,-32.51,-3.139,-13.288,-6.19,-15.568,-2.9,-8.157,-0.8885
2019/3/30 14:00,-3.165,-9.6,-31.83,-3.189,-13.414,-6.067,-15.536,-2.77,-8.129,-0.8812
2019/3/30 15:00,-3.286,-9.72,-31.93,-3.18,-13.471,-5.999,-15.592,-2.69,-8.191,-0.8566
2019/3/30 16:00,-3.424,-10.14,-32.42,-3.175,-13.706,-6.005,-15.832,-2.72,-8.263,-0.8048
2019/3/30 17:00,-3.625,-10.37,-33.82,-3.182,-13.994,-6.089,-16.076,-2.82,-8.4,-0.786
2019/3/30 18:00,-3.832,-10.52,-35.2,-3.19,-14.295,-6.336,-16.22,-2.97,-8.784,-0.8258
2019/3/30 19:00,-3.794,-10.22,-34.85,-3.125,-14.096,-6.42,-15.965,-2.95,-8.894,-0.8622
2019/3/30 20:00,-3.702,-9.84,-34.23,-3.062,-13.697,-6.24,-15.616,-2.85,-8.677,-0.8366
2019/3/30 21:00,-3.564,-9.32,-32.89,-2.92,-13.157,-5.983,-14.86,-2.7,-8.329,-0.8001
2019/3/30 22:00,-3.449,-8.99,-30.85,-2.878,-12.375,-5.642,-14.099,-2.52,-7.987,-0.7509
2019/3/30 23:00,-3.56,-8.93,-28.88,-2.883,-12.007,-5.509,-13.479,-2.45,-7.621,-0.7
2019/3/31 0:00,-3.476,-8.6,-26.86,-2.757,-11.253,-5.457,-12.68,-2.37,-7.221,-0.6494
2019/3/31 1:00,-3.616,-8.84,-25.51,-2.871,-11.051,-5.49,-12.463,-2.46,-7.305,-0.6191
2019/3/31 2:00,-3.729,-9.11,-25.06,-3.095,-11.278,-5.861,-12.928,-2.68,-7.803,-0.6311
2019/3/31 3:00,-3.776,-9.27,-24.83,-3.263,-11.526,-6.155,-13.161,-2.87,-8.4,-0.6537
2019/3/31 4:00,-3.841,-9.35,-24.77,-3.247,-11.458,-6.153,-12.936,-2.89,-8.645,-0.6515
2019/3/31 5:00,-3.718,-9.29,-24.94,-3.11,-11.172,-5.95,-12.375,-2.78,-8.486,-0.6267
2019/3/31 6:00,-3.472,-9.1,-25.66,-2.86,-10.99,-5.79,-12.429,-2.57,-8.149,-0.5953
2019/3/31 7:00,-3.192,-8.85,-27.14,-2.724,-11.326,-5.731,-13.03,-2.37,-8.057,-0.6024
2019/3/31 8:00,-3.122,-9.24,-29.07,-2.769,-11.979,-5.585,-13.747,-2.38,-8.137,-0.6491
2019/3/31 9:00,-3.133,-9.44,-29.87,-2.835,-12.257,-5.7,-14.264,-2.4,-8.055,-0.706
2019/3/31 10:00,-3.157,-9.18,-29.55,-2.88,-12.457,-5.633,-14.421,-2.46,-8.078,-0.7211
2019/3/31 11:00,-3.141,-9.01,-28.35,-2.879,-12.177,-5.608,-14.359,-2.48,-8.073,-0.7398
2019/3/31 12:00,-3.036,-8.82,-27.91,-2.781,-12.214,-5.445,-14.245,-2.45,-8.045,-0.7498
2019/3/31 13:00,-2.979,-8.61,-27.46,-2.751,-11.815,-5.389,-13.932,-2.4,-7.949,-0.7441
2019/3/31 14:00,-2.994,-8.57,-26.69,-2.743,-11.576,-5.323,-13.774,-2.31,-7.702,-0.7364
2019/3/31 15:00,-3.039,-8.58,-26.48,-2.76,-11.673,-5.297,-13.866,-2.27,-7.808,-0.7172
2019/3/31 16:00,-3.177,-9,-27.4,-2.837,-12.06,-5.505,-14.302,-2.33,-8.05,-0.7244
2019/3/31 17:00,-3.467,-9.54,-29.42,-3.018,-12.891,-5.969,-15.006,-2.63,-8.546,-0.7343
2019/3/31 18:00,-3.755,-10.04,-32.23,-3.177,-14.045,-6.487,-16.054,-2.88,-9.308,-0.7651
2019/3/31 19:00,-3.754,-9.94,-32.71,-3.166,-14.248,-6.68,-16.299,-2.96,-9.659,-0.81
2019/3/31 20:00,-3.664,-9.69,-32.34,-3.103,-14.155,-6.582,-16.103,-2.91,-9.549,-0.791
2019/3/31 21:00,-3.522,-9.24,-31.3,-3,-13.72,-6.446,-15.544,-2.8,-9.232,-0.7594
2019/3/31 22:00,-3.375,-8.69,-29.62,-2.95,-12.955,-5.955,-14.715,-2.6,-8.707,-0.7094
2019/3/31 23:00,-3.476,-8.68,-27.66,-2.944,-12.564,-5.714,-13.842,-2.5,-8.162,-0.6548
2019/4/1 0:00,-3.415,-8.43,-25.81,-2.94,-11.979,-5.532,-13.046,-2.43,-7.65,-0.6104
2019/4/1 1:00,-3.549,-8.8,-24.93,-3.07,-11.88,-5.656,-12.903,-2.53,-7.742,-0.5885
2019/4/1 2:00,-3.692,-9.15,-24.8,-3.27,-12.192,-6.111,-13.388,-2.77,-8.321,-0.6078
2019/4/1 3:00,-3.791,-9.34,-24.93,-3.402,-12.465,-6.556,-13.662,-2.95,-8.868,-0.6366
2019/4/1 4:00,-3.809,-9.63,-25.47,-3.442,-12.615,-6.716,-13.647,-3.02,-9.204,-0.6461
2019/4/1 5:00,-3.78,-9.92,-27.12,-3.411,-13.214,-6.644,-13.825,-2.99,-9.345,-0.6418
2019/4/1 6:00,-3.671,-10.04,-29.22,-3.435,-14.34,-6.999,-14.892,-3.02,-9.758,-0.6556
2019/4/1 7:00,-3.412,-9.86,-30.6,-3.413,-15.472,-7.127,-16.114,-3.01,-9.882,-0.7085
2019/4/1 8:00,-3.492,-10.41,-32.77,-3.643,-17.239,-7.365,-17.72,-3.35,-9.848,-0.7622
2019/4/1 9:00,-3.532,-10.84,-34.26,-3.835,-18.117,-7.683,-18.65,-3.5,-10.054,-0.7774
2019/4/1 10:00,-3.538,-10.81,-34.6,-3.861,-18.097,-7.52,-18.704,-3.5,-10.057,-0.7801
2019/4/1 11:00,-3.546,-10.63,-34.91,-3.878,-17.979,-7.442,-18.802,-3.53,-10.3,-0.7969
2019/4/1 12:00,-3.36,-10.1,-33.79,-3.6,-16.428,-7.022,-17.827,-3.3,-9.925,-0.771
2019/4/1 13:00,-3.483,-10.47,-35.31,-3.797,-17.436,-7.287,-18.614,-3.41,-9.749,-0.7854
2019/4/1 14:00,-3.525,-10.3,-34.93,-3.828,-17.317,-7.253,-18.585,-3.33,-9.474,-0.7915
2019/4/1 15:00,-3.626,-10.12,-34.94,-3.813,-17.263,-7.159,-18.469,-3.23,-9.288,-0.7988
2019/4/1 16:00,-3.723,-10.22,-35.69,-3.897,-17.68,-7.432,-18.866,-3.27,-9.592,-0.7769
2019/4/1 17:00,-3.81,-10.37,-36.78,-3.922,-17.537,-7.562,-19.041,-3.4,-9.997,-0.7797
2019/4/1 18:00,-3.965,-10.78,-38.31,-4.008,-18.282,-8.01,-19.442,-3.64,-10.612,-0.8066
2019/4/1 19:00,-3.893,-10.59,-37.77,-3.935,-17.867,-7.989,-19.218,-3.64,-11.016,-0.8454
2019/4/1 20:00,-3.747,-10.21,-36.89,-3.866,-17.437,-7.744,-18.796,-3.52,-10.777,-0.8266
2019/4/1 21:00,-3.625,-9.72,-35.7,-3.718,-17.133,-7.508,-18.189,-3.31,-10.405,-0.7855
2019/4/1 22:00,-3.441,-9.5,-34.04,-3.656,-16.447,-7.14,-17.281,-3.07,-9.981,-0.7295
2019/4/1 23:00,-3.503,-9.46,-31.78,-3.618,-16.018,-6.875,-16.385,-2.93,-9.385,-0.6765
2019/4/2 0:00,-3.424,-9.15,-29.25,-3.563,-15.06,-6.786,-15.359,-2.83,-8.728,-0.6239
2019/4/2 1:00,-3.544,-9.38,-28,-3.677,-14.849,-6.821,-14.982,-2.92,-8.784,-0.6095
2019/4/2 2:00,-3.693,-9.69,-27.68,-3.879,-14.999,-7.191,-15.304,-3.15,-9.307,-0.6278
2019/4/2 3:00,-3.835,-9.91,-27.62,-3.979,-15.095,-7.567,-15.446,-3.31,-9.759,-0.6606
2019/4/2 4:00,-3.883,-10.23,-27.95,-3.947,-15.01,-7.526,-15.246,-3.33,-9.929,-0.6705
2019/4/2 5:00,-3.829,-10.49,-29.47,-3.888,-15.271,-7.436,-15.272,-3.3,-10.082,-0.659
2019/4/2 6:00,-3.8,-10.6,-31.73,-3.939,-16.377,-7.711,-16.55,-3.35,-10.398,-0.6581
2019/4/2 7:00,-3.659,-10.24,-33.19,-3.917,-17.108,-7.926,-17.758,-3.25,-10.239,-0.6864
2019/4/2 8:00,-3.73,-10.84,-35.18,-4.179,-18.609,-7.941,-19.204,-3.39,-10.09,-0.7466
2019/4/2 9:00,-3.738,-11.29,-36.76,-4.471,-19.168,-8.054,-19.976,-3.44,-10.194,-0.793
2019/4/2 10:00,-3.715,-11.28,-36.62,-4.496,-18.913,-7.951,-19.997,-3.47,-9.91,-0.8009
2019/4/2 11:00,-3.769,-11.49,-36.44,-4.501,-18.813,-7.672,-19.838,-3.42,-9.917,-0.8067
2019/4/2 12:00,-3.583,-10.79,-34.84,-4.195,-17.196,-7.168,-18.714,-3.19,-9.558,-0.7792
2019/4/2 13:00,-3.749,-11.23,-36.04,-4.287,-18.472,-7.462,-19.431,-3.31,-9.8,-0.7837
2019/4/2 14:00,-3.731,-11.19,-35.51,-4.235,-18.523,-7.354,-19.399,-3.19,-9.448,-0.7973
2019/4/2 15:00,-3.701,-11.14,-35.14,-4.142,-18.19,-7.235,-19.378,-3.13,-9.287,-0.8078
2019/4/2 16:00,-3.79,-11.3,-36.04,-4.188,-18.319,-7.297,-19.685,-3.23,-9.482,-0.8006
2019/4/2 17:00,-3.884,-11.36,-37.18,-4.162,-18.28,-7.382,-19.788,-3.33,-9.802,-0.7843
2019/4/2 18:00,-4.039,-11.71,-39.36,-4.225,-18.93,-7.821,-20.164,-3.52,-10.362,-0.8055
2019/4/2 19:00,-3.984,-11.4,-39.3,-4.117,-18.687,-7.836,-20.006,-3.55,-10.701,-0.8418
2019/4/2 20:00,-3.858,-10.92,-38.42,-4.02,-18.166,-7.64,-19.331,-3.45,-10.454,-0.8244
2019/4/2 21:00,-3.702,-10.37,-37.19,-3.865,-17.844,-7.443,-18.621,-3.25,-10.065,-0.7796
2019/4/2 22:00,-3.513,-10,-35.36,-3.8,-16.943,-7.075,-17.749,-3,-9.575,-0.7286
2019/4/2 23:00,-3.628,-10.01,-32.92,-3.779,-16.44,-6.852,-16.892,-2.85,-9.057,-0.6701
2019/4/3 0:00,-3.572,-9.63,-30.35,-3.683,-15.601,-6.763,-15.854,-2.78,-8.473,-0.6226
2019/4/3 1:00,-3.687,-9.82,-28.98,-3.775,-15.286,-6.809,-15.479,-2.87,-8.606,-0.6042
2019/4/3 2:00,-3.837,-10.07,-28.59,-3.942,-15.364,-7.154,-15.808,-3.11,-9.096,-0.6218
2019/4/3 3:00,-3.904,-10.28,-28.36,-4.014,-15.373,-7.493,-15.98,-3.28,-9.637,-0.6541
2019/4/3 4:00,-3.956,-10.42,-28.69,-3.979,-15.197,-7.476,-15.829,-3.31,-9.901,-0.6576
2019/4/3 5:00,-3.921,-10.79,-30.2,-3.928,-15.488,-7.442,-15.742,-3.27,-9.997,-0.6461
2019/4/3 6:00,-3.858,-10.93,-32.65,-3.947,-16.674,-7.631,-16.995,-3.31,-10.28,-0.6557
2019/4/3 7:00,-3.667,-10.56,-34.12,-3.94,-17.367,-7.644,-18.159,-3.17,-10.128,-0.6981
2019/4/3 8:00,-3.657,-11.01,-36.03,-4.219,-18.894,-7.637,-19.577,-3.31,-10.037,-0.752
2019/4/3 9:00,-3.734,-11.3,-37.56,-4.321,-19.745,-7.56,-20.26,-3.36,-10.164,-0.7948
2019/4/3 10:00,-3.718,-11.38,-37.56,-4.201,-19.352,-7.356,-20.061,-3.3,-9.975,-0.785
2019/4/3 11:00,-3.743,-11,-37.09,-4.163,-19.183,-7.242,-19.751,-3.25,-10.111,-0.7911
2019/4/3 12:00,-3.408,-10.5,-34.96,-3.877,-17.754,-6.751,-18.541,-3.03,-9.727,-0.7654
2019/4/3 13:00,-3.512,-10.77,-35.38,-4.016,-18.726,-7.081,-19.117,-3.17,-9.815,-0.7792
2019/4/3 14:00,-3.458,-10.72,-34.72,-3.971,-18.4,-6.975,-18.803,-3.09,-9.54,-0.7951
2019/4/3 15:00,-3.545,-10.42,-34.34,-3.906,-17.868,-6.979,-18.52,-2.99,-9.339,-0.7931
2019/4/3 16:00,-3.661,-10.69,-35.21,-3.917,-18.119,-7.021,-18.635,-3.11,-9.335,-0.8049
2019/4/3 17:00,-3.74,-10.7,-36.39,-3.867,-17.972,-7.048,-18.713,-3.22,-9.646,-0.8006
2019/4/3 18:00,-3.945,-11.03,-38.65,-3.959,-18.664,-7.489,-19.242,-3.4,-10.24,-0.8345
2019/4/3 19:00,-3.887,-10.78,-38.54,-3.916,-18.542,-7.586,-19.316,-3.45,-10.618,-0.8516
2019/4/3 20:00,-3.727,-10.35,-37.69,-3.856,-18.14,-7.386,-18.864,-3.37,-10.526,-0.8292
2019/4/3 21:00,-3.582,-9.81,-36.44,-3.733,-17.604,-7.138,-18.267,-3.23,-10.175,-0.7873
2019/4/3 22:00,-3.359,-9.49,-34.75,-3.675,-16.886,-6.765,-17.47,-2.99,-9.784,-0.7298
2019/4/3 23:00,-3.522,-9.37,-32.37,-3.664,-16.212,-6.494,-16.634,-2.86,-9.241,-0.6739
2019/4/4 0:00,-3.443,-9.06,-29.88,-3.568,-15.383,-6.413,-15.641,-2.77,-8.7,-0.6274
2019/4/4 1:00,-3.595,-9.44,-28.69,-3.647,-15.145,-6.526,-15.325,-2.88,-8.808,-0.6109
2019/4/4 2:00,-3.741,-9.7,-28.27,-3.808,-15.145,-6.897,-15.726,-3.09,-9.318,-0.6294
2019/4/4 3:00,-3.825,-9.89,-28.14,-3.904,-15.191,-7.26,-15.88,-3.26,-9.832,-0.6581
2019/4/4 4:00,-3.901,-10.12,-28.44,-3.872,-15.124,-7.147,-15.727,-3.27,-10.117,-0.661
2019/4/4 5:00,-3.822,-10.39,-29.96,-3.796,-15.421,-7.125,-15.698,-3.23,-10.157,-0.6533
2019/4/4 6:00,-3.667,-10.3,-32.21,-3.788,-16.549,-7.255,-16.843,-3.28,-10.432,-0.657
2019/4/4 7:00,-3.429,-10.16,-33.19,-3.763,-17.15,-7.301,-17.775,-3.15,-10.105,-0.6891
2019/4/4 8:00,-3.447,-10.9,-34.85,-4.033,-18.626,-7.35,-18.982,-3.27,-9.819,-0.7601
2019/4/4 9:00,-3.517,-11.04,-35.89,-4.162,-19.186,-7.369,-19.499,-3.29,-9.839,-0.7852
2019/4/4 10:00,-3.483,-10.79,-35.45,-4.069,-18.722,-7.07,-19.203,-3.24,-9.676,-0.8029
2019/4/4 11:00,-3.483,-10.89,-34.96,-3.966,-18.306,-7.058,-19.04,-3.19,-9.808,-0.8169
2019/4/4 12:00,-3.265,-10.01,-33,-3.68,-16.833,-6.519,-17.809,-2.96,-9.337,-0.7958
2019/4/4 13:00,-3.413,-10.25,-33.51,-3.748,-17.57,-6.763,-18.319,-3.1,-9.433,-0.8281
2019/4/4 14:00,-3.364,-10.1,-33,-3.706,-17.311,-6.616,-17.997,-3.04,-9.258,-0.8233
2019/4/4 15:00,-3.424,-9.76,-32.74,-3.637,-16.955,-6.501,-17.706,-2.96,-9.059,-0.8182
2019/4/4 16:00,-3.617,-9.99,-33.43,-3.629,-17.086,-6.663,-17.883,-3.06,-9.184,-0.8388
2019/4/4 17:00,-3.674,-9.96,-34.26,-3.595,-16.866,-6.722,-17.836,-3.17,-9.361,-0.8107
2019/4/4 18:00,-3.844,-10.31,-36.19,-3.692,-17.463,-7.072,-18.312,-3.32,-9.952,-0.8387
2019/4/4 19:00,-3.787,-10.05,-35.92,-3.664,-17.186,-7.158,-18.28,-3.34,-10.195,-0.8599
2019/4/4 20:00,-3.62,-9.72,-35,-3.594,-16.787,-7.031,-17.698,-3.24,-9.926,-0.8328
2019/4/4 21:00,-3.491,-9.28,-33.74,-3.486,-16.215,-6.752,-17.19,-3.06,-9.536,-0.7958
2019/4/4 22:00,-3.358,-9.06,-32.22,-3.417,-15.607,-6.389,-16.496,-2.84,-9.137,-0.7387
2019/4/4 23:00,-3.472,-8.87,-30.07,-3.355,-15.032,-6.185,-15.575,-2.7,-8.591,-0.6875
2019/4/5 0:00,-3.407,-8.58,-27.68,-3.258,-14.281,-6.018,-14.527,-2.61,-8.084,-0.6379
2019/4/5 1:00,-3.528,-8.84,-26.64,-3.348,-14.072,-6.141,-14.273,-2.69,-8.121,-0.6172
2019/4/5 2:00,-3.675,-9.18,-26.49,-3.562,-14.228,-6.571,-14.792,-2.92,-8.586,-0.636
2019/4/5 3:00,-3.776,-9.46,-26.62,-3.683,-14.351,-6.866,-15.077,-3.11,-9.134,-0.6677
2019/4/5 4:00,-3.831,-9.78,-27.05,-3.71,-14.385,-6.781,-15.019,-3.14,-9.385,-0.669
2019/4/5 5:00,-3.789,-9.95,-28.18,-3.611,-14.686,-6.661,-14.915,-3.09,-9.316,-0.6582
2019/4/5 6:00,-3.705,-9.88,-29.89,-3.56,-15.389,-6.738,-15.707,-3.06,-9.382,-0.6763
2019/4/5 7:00,-3.543,-9.44,-31.13,-3.409,-16.091,-6.831,-16.324,-2.89,-9.379,-0.7393
2019/4/5 8:00,-3.806,-10.01,-33.02,-3.557,-17.504,-7.121,-17.57,-3.07,-9.521,-0.805
2019/4/5 9:00,-4.078,-10.45,-34.14,-3.663,-18.049,-7.345,-18.227,-3.15,-9.739,-0.8566
2019/4/5 10:00,-4.093,-10.24,-33.91,-3.651,-17.668,-7.093,-18.06,-3.16,-9.593,-0.8926
2019/4/5 11:00,-4.016,-10.22,-33.56,-3.637,-17.325,-6.849,-17.939,-3.19,-9.542,-0.8835
2019/4/5 12:00,-3.806,-9.45,-31.62,-3.369,-15.993,-6.351,-16.755,-3,-9.18,-0.8611
2019/4/5 13:00,-3.972,-9.79,-32.38,-3.487,-16.645,-6.858,-17.549,-3.1,-9.536,-0.8816
2019/4/5 14:00,-3.876,-9.69,-32.02,-3.451,-16.496,-6.565,-17.361,-3.06,-9.428,-0.8836
2019/4/5 15:00,-3.863,-9.44,-31.87,-3.404,-16.178,-6.545,-17.004,-3.02,-9.218,-0.8854
2019/4/5 16:00,-3.865,-9.51,-32.27,-3.41,-16.218,-6.586,-17.137,-2.97,-9.334,-0.8599
2019/4/5 17:00,-3.845,-9.52,-32.35,-3.379,-15.882,-6.599,-16.683,-3.03,-9.438,-0.8432
2019/4/5 18:00,-3.931,-9.72,-33.81,-3.42,-16.276,-6.778,-17.142,-3.16,-9.699,-0.8666
2019/4/5 19:00,-3.854,-9.43,-33.16,-3.341,-15.956,-6.835,-17.05,-3.18,-9.911,-0.8748
2019/4/5 20:00,-3.686,-9.08,-32.05,-3.274,-15.474,-6.675,-16.562,-3.09,-9.601,-0.8442
2019/4/5 21:00,-3.592,-8.67,-30.87,-3.166,-15.06,-6.399,-16.072,-2.93,-9.238,-0.8008
2019/4/5 22:00,-3.455,-8.57,-29.69,-3.112,-14.602,-6.072,-15.36,-2.74,-8.89,-0.7615
2019/4/5 23:00,-3.599,-8.47,-28.01,-3.076,-14.047,-5.982,-14.732,-2.63,-8.45,-0.7344
2019/4/6 0:00,-3.587,-8.12,-26.09,-2.969,-13.251,-5.805,-13.878,-2.55,-7.947,-0.6888
2019/4/6 1:00,-3.718,-8.37,-25.1,-3.068,-12.992,-5.864,-13.668,-2.61,-7.965,-0.6598
2019/4/6 2:00,-3.822,-8.65,-24.79,-3.283,-13.115,-6.292,-14.199,-2.85,-8.421,-0.6779
2019/4/6 3:00,-3.856,-8.86,-24.78,-3.38,-13.227,-6.67,-14.387,-3.02,-8.996,-0.7037
2019/4/6 4:00,-3.883,-9.1,-24.88,-3.371,-12.937,-6.713,-14.169,-3.04,-9.196,-0.7039
2019/4/6 5:00,-3.753,-9.12,-24.89,-3.22,-12.674,-6.434,-13.63,-2.91,-8.97,-0.677
2019/4/6 6:00,-3.636,-8.9,-25.06,-2.993,-12.352,-6.288,-13.735,-2.75,-8.728,-0.6629
2019/4/6 7:00,-3.456,-8.61,-25.54,-2.838,-12.528,-6.22,-14.289,-2.61,-8.607,-0.6919
2019/4/6 8:00,-3.577,-9.15,-27.08,-2.814,-13.299,-6.248,-15.087,-2.71,-8.394,-0.7617
2019/4/6 9:00,-3.721,-9.41,-28.13,-2.873,-13.494,-6.144,-15.735,-2.72,-8.447,-0.8174
2019/4/6 10:00,-3.756,-9.35,-28.36,-2.876,-13.45,-5.926,-15.711,-2.7,-8.475,-0.8445
2019/4/6 11:00,-3.711,-9.2,-28.34,-2.868,-13.361,-5.84,-15.56,-2.67,-8.569,-0.8755
2019/4/6 12:00,-3.429,-8.83,-27.7,-2.75,-12.825,-5.665,-15.05,-2.55,-8.378,-0.8689
2019/4/6 13:00,-3.41,-8.86,-27.61,-2.738,-12.792,-5.741,-15.146,-2.61,-8.391,-0.871
2019/4/6 14:00,-3.281,-8.63,-27.35,-2.695,-12.584,-5.752,-14.929,-2.55,-8.168,-0.8631
2019/4/6 15:00,-3.257,-8.49,-27.23,-2.656,-12.414,-5.721,-14.755,-2.5,-8.121,-0.8671
2019/4/6 16:00,-3.358,-8.67,-27.64,-2.72,-12.51,-5.711,-14.824,-2.55,-8.34,-0.8672
2019/4/6 17:00,-3.444,-8.81,-28.46,-2.778,-12.493,-5.743,-14.838,-2.65,-8.367,-0.851
2019/4/6 18:00,-3.678,-9.35,-30.52,-2.913,-13.274,-6.048,-15.398,-2.75,-8.71,-0.8614
2019/4/6 19:00,-3.686,-9.28,-30.46,-2.904,-13.237,-6.146,-15.546,-2.8,-8.959,-0.8989
2019/4/6 20:00,-3.555,-9,-29.7,-2.87,-12.967,-6.01,-15.201,-2.71,-8.708,-0.8787
2019/4/6 21:00,-3.436,-8.54,-28.44,-2.772,-12.476,-5.753,-14.603,-2.59,-8.378,-0.8349
2019/4/6 22:00,-3.305,-8.15,-27.09,-2.732,-11.889,-5.432,-13.883,-2.43,-8.045,-0.7895
2019/4/6 23:00,-3.377,-8.06,-25.74,-2.696,-11.591,-5.295,-13.36,-2.36,-7.657,-0.739
2019/4/7 0:00,-3.329,-7.78,-24.06,-2.632,-11.083,-5.208,-12.678,-2.3,-7.244,-0.6896
2019/4/7 1:00,-3.441,-8.03,-23.29,-2.741,-10.966,-5.26,-12.453,-2.39,-7.356,-0.6593
2019/4/7 2:00,-3.541,-8.43,-23.15,-2.966,-11.176,-5.66,-13.045,-2.62,-7.843,-0.6774
2019/4/7 3:00,-3.625,-8.66,-23.23,-3.085,-11.423,-5.974,-13.345,-2.82,-8.355,-0.6971
2019/4/7 4:00,-3.64,-8.82,-23.26,-3.117,-11.427,-6.014,-13.095,-2.84,-8.535,-0.7013
2019/4/7 5:00,-3.526,-8.78,-23.26,-2.959,-11.234,-5.707,-12.59,-2.69,-8.233,-0.6688
2019/4/7 6:00,-3.277,-8.38,-23.28,-2.756,-10.91,-5.485,-12.521,-2.45,-7.735,-0.6423
2019/4/7 7:00,-2.948,-7.96,-24.17,-2.579,-10.953,-5.378,-12.881,-2.25,-7.529,-0.6652
2019/4/7 8:00,-2.895,-8.1,-25.54,-2.609,-11.338,-5.275,-13.411,-2.26,-7.329,-0.725
2019/4/7 9:00,-3.125,-8.31,-26.33,-2.63,-11.541,-5.228,-13.816,-2.27,-7.433,-0.7796
2019/4/7 10:00,-3.112,-8.06,-26.55,-2.665,-11.359,-5.166,-13.871,-2.3,-7.481,-0.8128
2019/4/7 11:00,-3.097,-8.12,-26.61,-2.626,-11.284,-5.17,-13.789,-2.27,-7.531,-0.8447
2019/4/7 12:00,-3.105,-8.08,-26.34,-2.608,-11.298,-5.145,-13.671,-2.28,-7.542,-0.8637
2019/4/7 13:00,-3.035,-7.83,-26.17,-2.572,-11.139,-5.254,-13.594,-2.25,-7.549,-0.8404
2019/4/7 14:00,-2.913,-7.89,-25.96,-2.555,-11.022,-5.323,-13.565,-2.2,-7.46,-0.8445
2019/4/7 15:00,-2.915,-7.69,-25.63,-2.58,-10.987,-5.319,-13.605,-2.21,-7.47,-0.8228
2019/4/7 16:00,-3,-7.93,-26.19,-2.652,-11.176,-5.438,-13.788,-2.3,-7.574,-0.8238
2019/4/7 17:00,-3.238,-8.33,-27.55,-2.785,-11.744,-5.795,-14.184,-2.49,-7.979,-0.8466
2019/4/7 18:00,-3.541,-8.98,-29.95,-2.93,-12.591,-6.151,-14.899,-2.66,-8.528,-0.8915
2019/4/7 19:00,-3.584,-8.99,-29.85,-2.917,-12.636,-6.154,-15.004,-2.69,-8.7,-0.931
2019/4/7 20:00,-3.488,-8.78,-29.12,-2.84,-12.493,-6.004,-14.658,-2.61,-8.478,-0.9153
2019/4/7 21:00,-3.356,-8.41,-27.96,-2.727,-12.029,-5.84,-14.065,-2.48,-8.105,-0.87
2019/4/7 22:00,-3.234,-7.97,-26.22,-2.684,-11.322,-5.449,-13.329,-2.32,-7.713,-0.8192
2019/4/7 23:00,-3.317,-7.92,-24.71,-2.681,-11.032,-5.277,-12.747,-2.24,-7.282,-0.7574
2019/4/8 0:00,-3.232,-7.71,-23.15,-2.621,-10.567,-5.222,-12.112,-2.19,-6.944,-0.7021
2019/4/8 1:00,-3.371,-8.1,-22.52,-2.747,-10.567,-5.325,-11.972,-2.25,-7.043,-0.6723
2019/4/8 2:00,-3.467,-8.5,-22.53,-2.994,-10.859,-5.763,-12.648,-2.51,-7.623,-0.6898
2019/4/8 3:00,-3.584,-8.74,-22.81,-3.143,-11.208,-6.115,-13.042,-2.73,-8.173,-0.7069
2019/4/8 4:00,-3.689,-9.09,-23.19,-3.212,-11.334,-6.202,-12.939,-2.79,-8.435,-0.7168
2019/4/8 5:00,-3.636,-9.38,-24.47,-3.175,-11.69,-6.138,-12.782,-2.68,-8.367,-0.7013
2019/4/8 6:00,-3.513,-9.47,-27.32,-3.154,-12.625,-6.071,-13.662,-2.62,-8.376,-0.7174
